Season,Round,Home Team,Away Team,Home Goals,Away Goals,Home FH Goals,Away FH Goals
15,30,Udinese,Palermo,1,3,0,2
15,30,Lazio,Empoli,4,0,3,0
15,30,Torino,Roma,1,1,0,0
15,30,Napoli,Fiorentina,3,0,1,0
15,30,Cesena,Chievo,0,1,0,0
15,25,Genoa,Parma,2,0,1,0
15,31,Juventus,Lazio,2,0,2,0
15,31,Sampdoria,Cesena,0,0,0,0
15,31,Chievo,Udinese,1,1,1,0
15,31,Inter,Milan,0,0,0,0
15,31,Roma,Atalanta,1,1,1,1
15,31,Cagliari,Napoli,0,3,0,2
15,31,Palermo,Genoa,2,1,2,0
15,31,Empoli,Parma,2,2,2,1
15,31,Sassuolo,Torino,1,1,1,0
15,31,Fiorentina,Hellas Verona,0,1,0,0
15,32,Inter,Roma,2,1,1,0
15,32,Udinese,Milan,2,1,0,0
15,32,Parma,Palermo,1,0,1,0
15,32,Fiorentina,Cagliari,1,3,0,1
15,32,Atalanta,Empoli,2,2,1,1
15,32,Lazio,Chievo,1,1,1,0
15,32,Torino,Juventus,2,1,1,1
15,32,Genoa,Cesena,3,1,2,0
15,32,Napoli,Sampdoria,4,2,2,1
15,32,Hellas Verona,Sassuolo,3,2,1,1
15,33,Udinese,Inter,1,2,0,0
15,33,Chievo,Cagliari,1,0,1,0
15,33,Milan,Genoa,1,3,0,1
15,33,Juventus,Fiorentina,3,2,2,1
15,33,Palermo,Torino,2,2,2,1
15,33,Sampdoria,Hellas Verona,1,1,0,0
15,33,Lazio,Parma,4,0,3,0
15,33,Cesena,Atalanta,2,2,0,0
15,33,Sassuolo,Roma,0,3,0,2
15,33,Empoli,Napoli,4,2,3,0
15,34,Sampdoria,Juventus,0,1,0,1
15,34,Sassuolo,Palermo,0,0,0,0
15,34,Inter,Chievo,0,0,0,0
15,34,Roma,Genoa,2,0,1,0
15,34,Fiorentina,Cesena,3,1,2,0
15,34,Atalanta,Lazio,1,1,0,0
15,34,Napoli,Milan,3,0,0,0
15,34,Hellas Verona,Udinese,0,1,0,0
15,34,Cagliari,Parma,4,0,3,0
15,34,Torino,Empoli,0,1,0,1
15,35,Milan,Roma,2,1,1,0
15,35,Juventus,Cagliari,1,1,1,0
15,35,Chievo,Hellas Verona,2,2,2,2
15,35,Parma,Napoli,2,2,2,1
15,35,Udinese,Sampdoria,1,4,0,1
15,35,Palermo,Atalanta,2,3,1,2
15,35,Lazio,Inter,1,2,1,1
15,35,Empoli,Fiorentina,2,3,1,1
15,35,Cesena,Sassuolo,2,3,2,0
15,35,Genoa,Torino,5,1,1,0
15,36,Inter,Juventus,1,2,1,1
15,36,Sampdoria,Lazio,0,1,0,0
15,36,Roma,Udinese,2,1,1,1
15,36,Atalanta,Genoa,1,4,1,1
15,36,Cagliari,Palermo,0,1,0,1
15,36,Torino,Chievo,2,0,0,0
15,36,Hellas Verona,Empoli,2,1,1,1
15,36,Sassuolo,Milan,3,2,2,1
15,36,Fiorentina,Parma,3,0,2,0
15,36,Napoli,Cesena,3,2,2,2
15,37,Juventus,Napoli,3,1,1,0
15,37,Genoa,Inter,3,2,2,2
15,37,Chievo,Atalanta,1,1,0,0
15,37,Milan,Torino,3,0,1,0
15,37,Parma,Hellas Verona,2,2,2,1
15,37,Udinese,Sassuolo,0,1,0,0
15,37,Palermo,Fiorentina,2,3,1,2
15,37,Empoli,Sampdoria,1,1,0,0
15,37,Cesena,Cagliari,0,1,0,0
15,37,Lazio,Roma,1,2,0,0
15,38,Atalanta,Milan,1,3,1,2
15,38,Hellas Verona,Juventus,2,2,0,1
15,38,Inter,Empoli,4,3,0,0
15,38,Roma,Palermo,1,2,0,1
15,38,Fiorentina,Chievo,3,0,1,0
15,38,Cagliari,Udinese,4,3,2,1
15,38,Sampdoria,Parma,2,2,0,0
15,38,Torino,Cesena,5,0,3,0
15,38,Napoli,Lazio,2,4,0,2
15,38,Sassuolo,Genoa,3,1,3,1
16,1,Lazio,Bologna,2,1,2,1
16,1,Hellas Verona,Roma,1,1,0,0
16,1,Inter,Atalanta,1,0,0,0
16,1,Fiorentina,Milan,2,0,1,0
16,1,Juventus,Udinese,0,1,0,0
16,1,Palermo,Genoa,1,0,0,0
16,1,Sampdoria,Carpi,5,2,5,1
16,1,Empoli,Chievo,1,3,1,0
16,1,Frosinone,Torino,1,2,1,0
16,1,Sassuolo,Napoli,2,1,1,1
16,2,Milan,Empoli,2,1,1,1
16,2,Bologna,Sassuolo,0,1,0,0
16,2,Chievo,Lazio,4,0,3,0
16,2,Roma,Juventus,2,1,0,0
16,2,Atalanta,Frosinone,2,0,1,0
16,2,Udinese,Palermo,0,1,0,1
16,2,Torino,Fiorentina,3,1,0,1
16,2,Genoa,Hellas Verona,2,0,0,0
16,2,Napoli,Sampdoria,2,2,2,0
16,2,Carpi,Inter,1,2,0,1
16,3,Fiorentina,Genoa,1,0,0,0
16,3,Juventus,Chievo,1,1,0,1
16,3,Frosinone,Roma,0,2,0,1
16,3,Inter,Milan,1,0,0,0
16,3,Palermo,Carpi,2,2,1,1
16,3,Lazio,Udinese,2,0,0,0
16,3,Empoli,Napoli,2,2,2,1
16,3,Hellas Verona,Torino,2,2,0,0
16,3,Sassuolo,Atalanta,2,2,2,2
16,3,Sampdoria,Bologna,2,0,0,0
16,4,Milan,Palermo,3,2,2,1
16,4,Udinese,Empoli,1,2,1,0
16,4,Chievo,Inter,0,1,0,1
16,4,Roma,Sassuolo,2,2,1,2
16,4,Atalanta,Hellas Verona,1,1,0,0
16,4,Bologna,Frosinone,1,0,1,0
16,4,Torino,Sampdoria,2,0,2,0
16,4,Genoa,Juventus,0,2,0,1
16,4,Napoli,Lazio,5,0,2,0
16,4,Carpi,Fiorentina,0,1,0,1
16,5,Udinese,Milan,2,3,0,3
16,5,Chievo,Torino,1,0,0,0
16,5,Inter,Hellas Verona,1,0,0,0
16,5,Fiorentina,Bologna,2,0,0,0
16,5,Juventus,Frosinone,1,1,0,0
16,5,Palermo,Sassuolo,0,1,0,1
16,5,Sampdoria,Roma,2,1,0,0
16,5,Lazio,Genoa,2,0,1,0
16,5,Carpi,Napoli,0,0,0,0
16,5,Empoli,Atalanta,0,1,0,1
16,6,Roma,Carpi,5,1,3,1
16,6,Napoli,Juventus,2,1,1,0
16,6,Inter,Fiorentina,1,4,0,3
16,6,Bologna,Udinese,1,2,1,0
16,6,Torino,Palermo,2,1,1,0
16,6,Genoa,Milan,1,0,1,0
16,6,Hellas Verona,Lazio,1,2,1,0
16,6,Sassuolo,Chievo,1,1,1,1
16,6,Atalanta,Sampdoria,2,1,1,0
16,6,Frosinone,Empoli,2,0,0,0
16,7,Chievo,Hellas Verona,1,1,0,0
16,7,Carpi,Torino,2,1,0,0
16,7,Milan,Napoli,0,4,0,1
16,7,Fiorentina,Atalanta,3,0,2,0
16,7,Juventus,Bologna,3,1,1,1
16,7,Udinese,Genoa,1,1,0,0
16,7,Palermo,Roma,2,4,0,3
16,7,Sampdoria,Inter,1,1,0,0
16,7,Lazio,Frosinone,2,0,0,0
16,7,Empoli,Sassuolo,1,0,0,0
16,8,Roma,Empoli,3,1,0,0
16,8,Torino,Milan,1,1,0,0
16,8,Inter,Juventus,0,0,0,0
16,8,Atalanta,Carpi,3,0,2,0
16,8,Bologna,Palermo,0,1,0,1
16,8,Genoa,Chievo,3,2,2,1
16,8,Napoli,Fiorentina,2,1,0,0
16,8,Hellas Verona,Udinese,1,1,1,0
16,8,Frosinone,Sampdoria,2,0,0,0
16,8,Sassuolo,Lazio,2,1,1,0
16,9,Palermo,Inter,1,1,0,0
16,9,Empoli,Genoa,2,0,1,0
16,9,Carpi,Bologna,1,2,1,0
16,9,Chievo,Napoli,0,1,0,0
16,9,Milan,Sassuolo,2,1,1,0
16,9,Fiorentina,Roma,1,2,0,2
16,9,Juventus,Atalanta,2,0,1,0
16,9,Udinese,Frosinone,1,0,1,0
16,9,Sampdoria,Hellas Verona,4,1,3,0
16,9,Lazio,Torino,3,0,1,0
16,10,Bologna,Inter,0,1,0,0
16,10,Milan,Chievo,1,0,0,0
16,10,Roma,Udinese,3,1,2,0
16,10,Atalanta,Lazio,2,1,0,1
16,10,Torino,Genoa,3,3,2,1
16,10,Napoli,Palermo,2,0,1,0
16,10,Hellas Verona,Fiorentina,0,2,0,1
16,10,Frosinone,Carpi,2,1,0,0
16,10,Sassuolo,Juventus,1,0,1,0
16,10,Sampdoria,Empoli,1,1,0,0
16,11,Inter,Roma,1,0,1,0
16,11,Juventus,Torino,2,1,1,0
16,11,Fiorentina,Frosinone,4,1,4,0
16,11,Bologna,Atalanta,3,0,0,0
16,11,Udinese,Sassuolo,0,0,0,0
16,11,Lazio,Milan,1,3,0,1
16,11,Genoa,Napoli,0,0,0,0
16,11,Carpi,Hellas Verona,0,0,0,0
16,11,Chievo,Sampdoria,1,1,1,1
16,11,Palermo,Empoli,0,1,0,0
16,12,Milan,Atalanta,0,0,0,0
16,12,Hellas Verona,Bologna,0,2,0,2
16,12,Roma,Lazio,2,0,1,0
16,12,Palermo,Chievo,1,0,0,0
16,12,Sampdoria,Fiorentina,0,2,0,1
16,12,Empoli,Juventus,1,3,1,2
16,12,Torino,Inter,0,1,0,1
16,12,Napoli,Udinese,1,0,0,0
16,12,Frosinone,Genoa,2,2,2,1
16,12,Sassuolo,Carpi,1,0,1,0
16,13,Juventus,Milan,1,0,0,0
16,13,Bologna,Roma,2,2,1,0
16,13,Inter,Frosinone,4,0,1,0
16,13,Fiorentina,Empoli,2,2,0,2
16,13,Atalanta,Torino,0,1,0,0
16,13,Udinese,Sampdoria,1,0,1,0
16,13,Lazio,Palermo,1,1,0,1
16,13,Genoa,Sassuolo,2,1,0,0
16,13,Hellas Verona,Napoli,0,2,0,0
16,13,Carpi,Chievo,1,2,0,2
16,14,Milan,Sampdoria,4,1,2,0
16,14,Torino,Bologna,2,0,0,0
16,14,Chievo,Udinese,2,3,1,1
16,14,Roma,Atalanta,0,2,0,1
16,14,Palermo,Juventus,0,3,0,0
16,14,Empoli,Lazio,1,0,1,0
16,14,Genoa,Carpi,1,2,1,0
16,14,Frosinone,Hellas Verona,3,2,2,0
16,14,Napoli,Inter,2,1,1,0
16,14,Sassuolo,Fiorentina,1,1,1,1
16,15,Lazio,Juventus,0,2,0,2
16,15,Inter,Genoa,1,0,0,0
16,15,Torino,Roma,1,1,0,0
16,15,Fiorentina,Udinese,3,0,1,0
16,15,Atalanta,Palermo,3,0,2,0
16,15,Bologna,Napoli,3,2,2,0
16,15,Sampdoria,Sassuolo,1,3,0,3
16,15,Hellas Verona,Empoli,0,1,0,0
16,15,Frosinone,Chievo,0,2,0,0
16,15,Carpi,Milan,0,0,0,0
16,16,Udinese,Inter,0,4,0,2
16,16,Palermo,Frosinone,4,1,2,1
16,16,Genoa,Bologna,0,1,0,0
16,16,Chievo,Atalanta,1,0,0,0
16,16,Milan,Hellas Verona,1,1,0,0
16,16,Juventus,Fiorentina,3,1,1,1
16,16,Empoli,Carpi,3,0,0,0
16,16,Napoli,Roma,0,0,0,0
16,16,Lazio,Sampdoria,1,1,0,0
16,17,Bologna,Empoli,2,3,2,2
16,17,Inter,Lazio,1,2,0,1
16,17,Roma,Genoa,2,0,1,0
16,17,Fiorentina,Chievo,2,0,2,0
16,17,Atalanta,Napoli,1,3,0,0
16,17,Sampdoria,Palermo,2,0,0,0
16,17,Torino,Udinese,0,1,0,1
16,17,Hellas Verona,Sassuolo,1,1,1,1
16,17,Frosinone,Milan,2,4,1,0
16,17,Carpi,Juventus,2,3,1,2
16,18,Genoa,Sampdoria,2,3,0,2
16,18,Chievo,Roma,3,3,1,2
16,18,Milan,Bologna,0,1,0,0
16,18,Juventus,Hellas Verona,3,0,2,0
16,18,Udinese,Atalanta,2,1,2,0
16,18,Palermo,Fiorentina,1,3,0,2
16,18,Lazio,Carpi,0,0,0,0
16,18,Empoli,Inter,0,1,0,1
16,18,Napoli,Torino,2,1,2,1
16,18,Sassuolo,Frosinone,2,2,1,2
16,19,Roma,Milan,1,1,1,0
16,19,Fiorentina,Lazio,1,3,0,1
16,19,Carpi,Udinese,2,1,1,0
16,19,Inter,Sassuolo,0,1,0,0
16,19,Atalanta,Genoa,0,2,0,0
16,19,Bologna,Chievo,0,1,0,0
16,19,Sampdoria,Juventus,1,2,0,1
16,19,Torino,Empoli,0,1,0,0
16,19,Hellas Verona,Palermo,0,1,0,1
16,19,Frosinone,Napoli,1,5,0,2
16,20,Atalanta,Inter,1,1,1,1
16,20,Torino,Frosinone,4,2,3,1
16,20,Napoli,Sassuolo,3,1,2,1
16,20,Chievo,Empoli,1,1,1,0
16,20,Milan,Fiorentina,2,0,1,0
16,20,Roma,Hellas Verona,1,1,1,0
16,20,Bologna,Lazio,2,2,2,0
16,20,Udinese,Juventus,0,4,0,4
16,20,Genoa,Palermo,4,0,1,0
16,20,Carpi,Sampdoria,2,1,1,1
16,16,Sassuolo,Torino,1,1,1,1
16,21,Empoli,Milan,2,2,1,1
16,21,Frosinone,Atalanta,0,0,0,0
16,21,Inter,Carpi,1,1,1,0
16,21,Fiorentina,Torino,2,0,1,0
16,21,Juventus,Roma,1,0,0,0
16,21,Palermo,Udinese,4,1,1,0
16,21,Sampdoria,Napoli,2,4,1,2
16,21,Lazio,Chievo,4,1,0,1
16,21,Hellas Verona,Genoa,1,1,1,1
16,21,Sassuolo,Bologna,0,2,0,0
16,22,Roma,Frosinone,3,1,1,1
16,22,Atalanta,Sassuolo,1,1,1,1
16,22,Carpi,Palermo,1,1,0,1
16,22,Chievo,Juventus,0,4,0,2
16,22,Milan,Inter,3,0,1,0
16,22,Bologna,Sampdoria,3,2,2,0
16,22,Udinese,Lazio,0,0,0,0
16,22,Torino,Hellas Verona,0,0,0,0
16,22,Genoa,Fiorentina,0,0,0,0
16,22,Napoli,Empoli,5,1,2,1
16,23,Sassuolo,Roma,0,2,0,1
16,23,Inter,Chievo,1,0,0,0
16,23,Fiorentina,Carpi,2,1,1,0
16,23,Juventus,Genoa,1,0,1,0
16,23,Palermo,Milan,0,2,0,2
16,23,Sampdoria,Torino,2,2,0,0
16,23,Lazio,Napoli,0,2,0,2
16,23,Empoli,Udinese,1,1,0,1
16,23,Hellas Verona,Atalanta,2,1,1,1
16,23,Frosinone,Bologna,1,0,0,0
16,24,Bologna,Fiorentina,1,1,0,0
16,24,Genoa,Lazio,0,0,0,0
16,24,Milan,Udinese,1,1,0,1
16,24,Roma,Sampdoria,2,1,1,0
16,24,Atalanta,Empoli,0,0,0,0
16,24,Torino,Chievo,1,2,1,1
16,24,Napoli,Carpi,1,0,0,0
16,24,Hellas Verona,Inter,3,3,2,1
16,24,Frosinone,Juventus,0,2,0,0
16,24,Sassuolo,Palermo,2,2,1,1
16,25,Lazio,Hellas Verona,5,2,1,0
16,25,Carpi,Roma,1,3,0,0
16,25,Chievo,Sassuolo,1,1,1,1
16,25,Juventus,Napoli,1,0,0,0
16,25,Empoli,Frosinone,1,2,0,1
16,25,Milan,Genoa,2,1,1,0
16,25,Fiorentina,Inter,2,1,0,1
16,25,Udinese,Bologna,0,1,0,0
16,25,Palermo,Torino,1,3,1,2
16,25,Sampdoria,Atalanta,0,0,0,0
16,26,Bologna,Juventus,0,0,0,0
16,26,Inter,Sampdoria,3,1,1,0
16,26,Hellas Verona,Chievo,3,1,1,0
16,26,Roma,Palermo,5,0,1,0
16,26,Atalanta,Fiorentina,2,3,0,0
16,26,Torino,Carpi,0,0,0,0
16,26,Genoa,Udinese,2,1,0,1
16,26,Frosinone,Lazio,0,0,0,0
16,26,Sassuolo,Empoli,3,2,1,1
16,26,Napoli,Milan,1,1,1,1
16,27,Milan,Torino,1,0,1,0
16,27,Empoli,Roma,1,3,1,2
16,27,Chievo,Genoa,1,0,0,0
16,27,Juventus,Inter,2,0,0,0
16,27,Udinese,Hellas Verona,2,0,1,0
16,27,Palermo,Bologna,0,0,0,0
16,27,Sampdoria,Frosinone,2,0,1,0
16,27,Carpi,Atalanta,1,1,0,0
16,27,Fiorentina,Napoli,1,1,1,1
16,27,Lazio,Sassuolo,0,2,0,1
16,28,Roma,Fiorentina,4,1,3,1
16,28,Napoli,Chievo,3,1,2,1
16,28,Hellas Verona,Sampdoria,0,3,0,3
16,28,Inter,Palermo,3,1,2,1
16,28,Atalanta,Juventus,0,2,0,1
16,28,Bologna,Carpi,0,0,0,0
16,28,Torino,Lazio,1,1,1,0
16,28,Genoa,Empoli,1,0,0,0
16,28,Frosinone,Udinese,2,0,1,0
16,28,Sassuolo,Milan,2,0,1,0
16,29,Juventus,Sassuolo,1,0,1,0
16,29,Inter,Bologna,2,1,0,0
16,29,Empoli,Sampdoria,1,1,0,1
16,29,Chievo,Milan,0,0,0,0
16,29,Fiorentina,Hellas Verona,1,1,1,0
16,29,Udinese,Roma,1,2,0,1
16,29,Palermo,Napoli,0,1,0,1
16,29,Lazio,Atalanta,2,0,0,0
16,29,Genoa,Torino,3,2,2,2
16,29,Carpi,Frosinone,2,1,1,0
16,30,Roma,Inter,1,1,0,0
16,30,Empoli,Palermo,0,0,0,0
16,30,Milan,Lazio,1,1,1,1
16,30,Atalanta,Bologna,2,0,2,0
16,30,Sampdoria,Chievo,0,1,0,1
16,30,Torino,Juventus,1,4,0,2
16,30,Napoli,Genoa,3,1,0,1
16,30,Hellas Verona,Carpi,1,2,0,1
16,30,Frosinone,Fiorentina,0,0,0,0
16,30,Sassuolo,Udinese,1,1,0,1
16,31,Juventus,Empoli,1,0,1,0
16,31,Carpi,Sassuolo,1,3,1,2
16,31,Chievo,Palermo,3,1,1,1
16,31,Inter,Torino,1,2,1,0
16,31,Fiorentina,Sampdoria,1,1,1,1
16,31,Atalanta,Milan,2,1,1,1
16,31,Udinese,Napoli,3,1,2,1
16,31,Lazio,Roma,1,4,0,1
16,31,Genoa,Frosinone,4,0,1,0
16,31,Bologna,Hellas Verona,0,1,0,1
16,32,Chievo,Carpi,1,0,0,0
16,32,Milan,Juventus,1,2,1,1
16,32,Frosinone,Inter,0,1,0,0
16,32,Sassuolo,Genoa,0,1,0,1
16,32,Palermo,Lazio,0,3,0,2
16,32,Sampdoria,Udinese,2,0,0,0
16,32,Empoli,Fiorentina,2,0,1,0
16,32,Torino,Atalanta,2,1,1,0
16,32,Napoli,Hellas Verona,3,0,2,0
16,32,Roma,Bologna,1,1,0,1
16,33,Inter,Napoli,2,0,2,0
16,33,Bologna,Torino,0,1,0,0
16,33,Carpi,Genoa,4,1,2,1
16,33,Fiorentina,Sassuolo,3,1,1,0
16,33,Atalanta,Roma,3,3,2,2
16,33,Juventus,Palermo,4,0,1,0
16,33,Udinese,Chievo,0,0,0,0
16,33,Sampdoria,Milan,0,1,0,0
16,33,Lazio,Empoli,2,0,2,0
16,33,Hellas Verona,Frosinone,1,2,0,1
16,34,Napoli,Bologna,6,0,2,0
16,34,Chievo,Frosinone,5,1,1,1
16,34,Roma,Torino,3,2,0,1
16,34,Juventus,Lazio,3,0,1,0
16,34,Udinese,Fiorentina,2,1,1,1
16,34,Palermo,Atalanta,2,2,1,1
16,34,Empoli,Hellas Verona,1,0,0,0
16,34,Genoa,Inter,1,0,0,0
16,34,Sassuolo,Sampdoria,0,0,0,0
16,34,Milan,Carpi,0,0,0,0
16,35,Inter,Udinese,3,1,1,1
16,35,Fiorentina,Juventus,1,2,0,1
16,35,Atalanta,Chievo,1,0,0,0
16,35,Bologna,Genoa,2,0,1,0
16,35,Sampdoria,Lazio,2,1,1,1
16,35,Torino,Sassuolo,1,3,1,1
16,35,Frosinone,Palermo,0,2,0,0
16,35,Roma,Napoli,1,0,0,0
16,35,Hellas Verona,Milan,2,1,0,1
16,35,Carpi,Empoli,1,0,0,0
16,36,Chievo,Fiorentina,0,0,0,0
16,36,Udinese,Torino,1,5,0,2
16,36,Milan,Frosinone,3,3,0,2
16,36,Juventus,Carpi,2,0,1,0
16,36,Palermo,Sampdoria,2,0,1,0
16,36,Lazio,Inter,2,0,1,0
16,36,Empoli,Bologna,0,0,0,0
16,36,Sassuolo,Hellas Verona,1,0,0,0
16,36,Genoa,Roma,2,3,1,1
16,36,Napoli,Atalanta,2,1,1,0
16,37,Inter,Empoli,2,1,2,1
16,37,Bologna,Milan,0,1,0,1
16,37,Roma,Chievo,3,0,2,0
16,37,Fiorentina,Palermo,0,0,0,0
16,37,Atalanta,Udinese,1,1,1,1
16,37,Sampdoria,Genoa,0,3,0,2
16,37,Torino,Napoli,1,2,0,2
16,37,Hellas Verona,Juventus,2,1,1,0
16,37,Frosinone,Sassuolo,0,1,0,0
16,37,Carpi,Lazio,1,3,0,2
16,38,Milan,Roma,1,3,0,1
16,38,Juventus,Sampdoria,5,0,3,0
16,38,Napoli,Frosinone,4,0,1,0
16,38,Sassuolo,Inter,3,1,3,1
16,38,Chievo,Bologna,0,0,0,0
16,38,Udinese,Carpi,1,2,0,2
16,38,Palermo,Hellas Verona,3,2,1,0
16,38,Lazio,Fiorentina,2,4,1,3
16,38,Empoli,Torino,2,1,1,0
16,38,Genoa,Atalanta,1,2,0,0
17,1,Roma,Udinese,4,0,0,0
17,1,Juventus,Fiorentina,2,1,1,0
17,1,Chievo,Inter,2,0,0,0
17,1,Milan,Torino,3,2,1,0
17,1,Atalanta,Lazio,3,4,0,3
17,1,Bologna,Crotone,1,0,0,0
17,1,Palermo,Sassuolo,0,1,0,1
17,1,Empoli,Sampdoria,0,1,0,1
17,1,Genoa,Cagliari,3,1,0,0
17,1,Delfino Pescara,Napoli,2,2,2,0
17,2,Lazio,Juventus,0,1,0,0
17,2,Napoli,Milan,4,2,2,0
17,2,Inter,Palermo,1,1,0,0
17,2,Fiorentina,Chievo,1,0,1,0
17,2,Cagliari,Roma,2,2,0,1
17,2,Udinese,Empoli,2,0,1,0
17,2,Sampdoria,Atalanta,2,1,2,1
17,2,Torino,Bologna,5,1,2,1
17,2,Crotone,Genoa,1,3,1,0
17,2,Sassuolo,Delfino Pescara,0,0,0,0
17,3,Juventus,Sassuolo,3,1,3,1
17,3,Palermo,Napoli,0,3,0,0
17,3,Chievo,Lazio,1,1,0,0
17,3,Milan,Udinese,0,1,0,0
17,3,Roma,Sampdoria,3,2,1,2
17,3,Atalanta,Torino,2,1,0,0
17,3,Bologna,Cagliari,2,1,1,0
17,3,Genoa,Fiorentina,1,0,1,0
17,3,Delfino Pescara,Inter,1,2,0,0
17,3,Empoli,Crotone,2,1,1,1
17,4,Sampdoria,Milan,0,1,0,0
17,4,Lazio,Delfino Pescara,3,0,0,0
17,4,Napoli,Bologna,3,1,1,0
17,4,Inter,Juventus,2,1,0,0
17,4,Fiorentina,Roma,1,0,0,0
17,4,Cagliari,Atalanta,3,0,1,0
17,4,Udinese,Chievo,1,2,1,0
17,4,Torino,Empoli,0,0,0,0
17,4,Crotone,Palermo,1,1,1,0
17,4,Sassuolo,Genoa,2,0,0,0
17,5,Milan,Lazio,2,0,1,0
17,5,Chievo,Sassuolo,2,1,2,1
17,5,Roma,Crotone,4,0,2,0
17,5,Atalanta,Palermo,0,1,0,0
17,5,Juventus,Cagliari,4,0,3,0
17,5,Bologna,Sampdoria,2,0,1,0
17,5,Udinese,Fiorentina,2,2,2,1
17,5,Empoli,Inter,0,2,0,2
17,5,Genoa,Napoli,0,0,0,0
17,5,Delfino Pescara,Torino,0,0,0,0
17,6,Palermo,Juventus,0,1,0,0
17,6,Napoli,Chievo,2,0,2,0
17,6,Inter,Bologna,1,1,1,1
17,6,Fiorentina,Milan,0,0,0,0
17,6,Lazio,Empoli,2,0,1,0
17,6,Torino,Roma,3,1,1,0
17,6,Genoa,Delfino Pescara,1,1,0,0
17,6,Sassuolo,Udinese,1,0,1,0
17,6,Cagliari,Sampdoria,2,1,1,0
17,6,Crotone,Atalanta,1,3,0,3
17,7,Udinese,Lazio,0,3,0,1
17,7,Delfino Pescara,Chievo,0,2,0,0
17,7,Milan,Sassuolo,4,3,1,1
17,7,Roma,Inter,2,1,1,0
17,7,Atalanta,Napoli,1,0,1,0
17,7,Cagliari,Crotone,2,1,1,0
17,7,Bologna,Genoa,0,1,0,0
17,7,Sampdoria,Palermo,1,1,0,0
17,7,Empoli,Juventus,0,3,0,0
17,7,Torino,Fiorentina,2,1,1,0
17,8,Juventus,Udinese,2,1,1,1
17,8,Napoli,Roma,1,3,0,1
17,8,Delfino Pescara,Sampdoria,1,1,1,1
17,8,Chievo,Milan,1,3,0,1
17,8,Inter,Cagliari,1,2,0,0
17,8,Fiorentina,Atalanta,0,0,0,0
17,8,Lazio,Bologna,1,1,0,1
17,8,Genoa,Empoli,0,0,0,0
17,8,Sassuolo,Crotone,2,1,0,1
17,8,Palermo,Torino,1,4,1,3
17,9,Milan,Juventus,1,0,0,0
17,9,Sampdoria,Genoa,2,1,1,1
17,9,Roma,Palermo,4,1,1,0
17,9,Atalanta,Inter,2,1,1,0
17,9,Cagliari,Fiorentina,3,5,1,4
17,9,Bologna,Sassuolo,1,1,1,0
17,9,Udinese,Delfino Pescara,3,1,1,0
17,9,Empoli,Chievo,0,0,0,0
17,9,Torino,Lazio,2,2,1,0
17,9,Crotone,Napoli,1,2,0,2
17,10,Genoa,Milan,3,0,1,0
17,10,Chievo,Bologna,1,1,0,0
17,10,Inter,Torino,2,1,1,0
17,10,Fiorentina,Crotone,1,1,0,1
17,10,Juventus,Sampdoria,4,1,2,0
17,10,Lazio,Cagliari,4,1,3,0
17,10,Napoli,Empoli,2,0,0,0
17,10,Delfino Pescara,Atalanta,0,1,0,0
17,10,Sassuolo,Roma,1,3,1,0
17,10,Palermo,Udinese,1,3,1,1
17,11,Juventus,Napoli,2,1,0,0
17,11,Bologna,Fiorentina,0,1,0,1
17,11,Milan,Delfino Pescara,1,0,0,0
17,11,Atalanta,Genoa,3,0,2,0
17,11,Sampdoria,Inter,1,0,1,0
17,11,Lazio,Sassuolo,2,1,0,0
17,11,Empoli,Roma,0,0,0,0
17,11,Crotone,Chievo,2,0,1,0
17,11,Cagliari,Palermo,2,1,0,0
17,11,Udinese,Torino,2,2,0,1
17,12,Torino,Cagliari,5,1,3,1
17,12,Napoli,Lazio,1,1,0,0
17,12,Chievo,Juventus,1,2,0,0
17,12,Inter,Crotone,3,0,0,0
17,12,Roma,Bologna,3,0,1,0
17,12,Fiorentina,Sampdoria,1,1,1,0
17,12,Palermo,Milan,1,2,0,1
17,12,Genoa,Udinese,1,1,1,1
17,12,Delfino Pescara,Empoli,0,4,0,3
17,12,Sassuolo,Atalanta,0,3,0,3
17,13,Chievo,Cagliari,1,0,0,0
17,13,Juventus,Delfino Pescara,3,0,1,0
17,13,Udinese,Napoli,1,2,0,0
17,13,Milan,Inter,2,2,1,0
17,13,Atalanta,Roma,2,1,0,1
17,13,Bologna,Palermo,3,1,1,1
17,13,Sampdoria,Sassuolo,3,2,0,0
17,13,Lazio,Genoa,3,1,1,0
17,13,Empoli,Fiorentina,0,4,0,1
17,13,Crotone,Torino,0,2,0,0
17,14,Empoli,Milan,1,4,1,1
17,14,Torino,Chievo,2,1,2,0
17,14,Roma,Delfino Pescara,3,2,2,0
17,14,Cagliari,Udinese,2,1,1,0
17,14,Bologna,Atalanta,0,2,0,1
17,14,Palermo,Lazio,0,1,0,1
17,14,Genoa,Juventus,3,1,3,0
17,14,Crotone,Sampdoria,1,1,1,0
17,14,Inter,Fiorentina,4,2,3,1
17,14,Napoli,Sassuolo,1,1,1,0
17,15,Napoli,Inter,3,0,2,0
17,15,Juventus,Atalanta,3,1,2,0
17,15,Milan,Crotone,2,1,1,1
17,15,Fiorentina,Palermo,2,1,1,0
17,15,Sampdoria,Torino,2,0,0,0
17,15,Lazio,Roma,0,2,0,0
17,15,Delfino Pescara,Cagliari,1,1,0,1
17,15,Sassuolo,Empoli,3,0,2,0
